[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] jdk.internal.module.ModuleReferenceImpl source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.lang.module.ModuleDescriptor source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.lang.module.ModuleDescriptor$Version source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.util.ImmutableCollections$Set12 source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.lang.module.ModuleDescriptor$Requires source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.lang.module.ModuleDescriptor$Requires$Modifier source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.lang.module.ModuleDescriptor$Exports source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.lang.module.ModuleDescriptor$Provides source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.util.ImmutableCollections$AbstractImmutableList source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.util.ImmutableCollections$List12 source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.net.URI source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.util.function.Supplier source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] jdk.internal.module.SystemModuleFinders$1 source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] jdk.internal.module.ModuleHashes$HashSupplier source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] jdk.internal.module.SystemModuleFinders$2 source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.util.ImmutableCollections$ListN source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.lang.module.ModuleDescriptor$Opens source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] jdk.internal.module.ModuleTarget source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] jdk.internal.module.ModuleHashes source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.util.Collections$UnmodifiableMap source: shared objects file
[2025-11-08T17:24:47.002+0100][0.013s][info][class,load  ] java.util.HashMap source: shared objects file
[2025-11-08T17:24:47.002+0100][0.014s][info][class,load  ] java.util.Map$Entry source: shared objects file
[2025-11-08T17:24:47.002+0100][0.014s][info][class,load  ] java.util.HashMap$Node source: shared objects file
[2025-11-08T17:24:47.002+0100][0.014s][info][class,load  ] java.lang.module.Configuration source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] java.lang.module.ResolvedModule source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] java.util.function.Function source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] jdk.internal.module.ModuleLoaderMap$Mapper source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] java.util.ImmutableCollections source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] java.lang.ModuleLayer source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] jdk.internal.math.FDBigInteger source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] jdk.internal.loader.ArchivedClassLoaders source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] jdk.internal.loader.ClassLoaders$BootClassLoader source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] java.security.Principal source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] jdk.internal.loader.NativeLibraries source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] java.util.concurrent.ConcurrentHashMap$Node source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] jdk.internal.module.ServicesCatalog source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] java.util.concurrent.CopyOnWriteArrayList source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] jdk.internal.module.ServicesCatalog$ServiceProvider source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] java.util.AbstractSet source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] java.util.HashSet source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] jdk.internal.loader.BuiltinClassLoader$LoadedModule source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] jdk.internal.module.ArchivedBootLayer source: shared objects file
[2025-11-08T17:24:47.003+0100][0.014s][info][class,load  ] java.lang.Module$ArchivedData source: shared objects file
[2025-11-08T17:24:47.004+0100][0.016s][info][class,load  ] java.io.ObjectStreamField source: shared objects file
